Academic Concept (EN),Academic Concept (AR),Concept URL (EN),Concept URL (AR),Subcategory,Reference Title,Reference URL,Citation (EN),Citation (AR)
"Musicology: Harmony, Counterpoint, and the Theory of Musical Structure",علم الموسيقى: التناغم، التناظر، ونظرية البنية الموسيقية.,https://smarticle.tech/en/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,https://smarticle.tech/ar/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,Music,2. Ritual and Musical Politics in the Court of Ming Shizong,https://doi.org/10.1515/9780804764902-006,"Lam, Joseph S. C. ""Ritual and Musical Politics in the Court of Ming Shizong"". crossref, 1996.","لام، جوزيف س. ج. ""الطقوس والسياسة الموسيقية في بلاط مينغ شيزونغ"". كروسريف، 1996."
"Rhythm, Metre, and the Role of Percussion Across Musical Traditions",الإيقاع والوزن ودور الآلات الإيقاعية عبر التقاليد الموسيقية.,https://smarticle.tech/en/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,https://smarticle.tech/ar/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,Music,The lost tradition in music,https://archive.org/details/losttraditioninm0000roth,The lost tradition in music. by Fritz Rothschild. (1953). — Hyperion Press. ISBN: 9780883557600,The lost tradition in music. بقلم Fritz Rothschild. (1953). — Hyperion Press. ردمك: 9780883557600
"Rhythm, Metre, and the Role of Percussion Across Musical Traditions",الإيقاع والوزن ودور الآلات الإيقاعية عبر التقاليد الموسيقية.,https://smarticle.tech/en/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,https://smarticle.tech/ar/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,Music,Korea and the Western Drumset,https://archive.org/details/koreawesterndrum0000bark,Korea and the Western Drumset. by Simon Barker. (2015). — Routledge. ISBN: 9781351923859,Korea and the Western Drumset. بقلم Simon Barker. (2015). — Routledge. ردمك: 9781351923859
"Rhythm, Metre, and the Role of Percussion Across Musical Traditions",الإيقاع والوزن ودور الآلات الإيقاعية عبر التقاليد الموسيقية.,https://smarticle.tech/en/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,https://smarticle.tech/ar/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,Music,Planet drum,https://openlibrary.org/works/OL4484742W,Planet drum. by Mickey Hart. (1991). — Harpercollins. ISBN: 9780062503978,Planet drum. بقلم Mickey Hart. (1991). — Harpercollins. ردمك: 9780062503978
"Rhythm, Metre, and the Role of Percussion Across Musical Traditions",الإيقاع والوزن ودور الآلات الإيقاعية عبر التقاليد الموسيقية.,https://smarticle.tech/en/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,https://smarticle.tech/ar/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,Music,Beating time & measuring music in the early modern era,https://openlibrary.org/works/OL19995293W,"Beating time & measuring music in the early modern era. by Roger Mathew Grant. (2014). — Oxford University Press, Incorporated. ISBN: 9780199367283","Beating time & measuring music in the early modern era. بقلم Roger Mathew Grant. (2014). — Oxford University Press, Incorporated. ردمك: 9780199367283"
"Rhythm, Metre, and the Role of Percussion Across Musical Traditions",الإيقاع والوزن ودور الآلات الإيقاعية عبر التقاليد الموسيقية.,https://smarticle.tech/en/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,https://smarticle.tech/ar/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,Music,Hearing in Time,https://openlibrary.org/works/OL7953636W,"Hearing in Time. by Justin London. (2004). — Oxford University Press, Incorporated. ISBN: 9780195160819","Hearing in Time. بقلم Justin London. (2004). — Oxford University Press, Incorporated. ردمك: 9780195160819"
"Rhythm, Metre, and the Role of Percussion Across Musical Traditions",الإيقاع والوزن ودور الآلات الإيقاعية عبر التقاليد الموسيقية.,https://smarticle.tech/en/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,https://smarticle.tech/ar/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,Music,Drum Circle Spirit,https://archive.org/details/drumcirclespirit0000hull,Drum Circle Spirit. by Arthur Hull. (1997). — White Cliffs Media Co. ISBN: 9780941677851,Drum Circle Spirit. بقلم Arthur Hull. (1997). — White Cliffs Media Co. ردمك: 9780941677851
"Rhythm, Metre, and the Role of Percussion Across Musical Traditions",الإيقاع والوزن ودور الآلات الإيقاعية عبر التقاليد الموسيقية.,https://smarticle.tech/en/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,https://smarticle.tech/ar/article/rhythm-metre-and-the-role-of-percussion-across-musical-traditions-202605181246,Music,North Indian rhythmic organization in cross-cultural perspective,https://doi.org/10.1093/oso/9780198166863.003.0012,"Martin Clayton. ""North Indian rhythmic organization in cross-cultural perspective"". crossref, 2001.","مارتن كلايتون. ""التنظيم الإيقاعي الشمالي الهندي من منظور ثقافي مقارن"". كروسريف، 2001."
Western Classical Music: From Baroque to the Twentieth-Century Avant-Garde,الموسيقى الكلاسيكية الغربية: من الباروك إلى الطليعة في القرن العشرين.,https://smarticle.tech/en/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,https://smarticle.tech/ar/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,Music,Music in the History of the Western Church: With an Introduction on Religious Music Among Primitive and Ancient Peoples,https://www.gutenberg.org/ebooks/43208,"Music in the History of the Western Church: With an Introduction on Religious Music Among Primitive and Ancient Peoples. by Dickinson, Edward. — Project Gutenberg","Music in the History of the Western Church: With an Introduction on Religious Music Among Primitive and Ancient Peoples. بقلم Dickinson, Edward. — Project Gutenberg"
Western Classical Music: From Baroque to the Twentieth-Century Avant-Garde,الموسيقى الكلاسيكية الغربية: من الباروك إلى الطليعة في القرن العشرين.,https://smarticle.tech/en/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,https://smarticle.tech/ar/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,Music,Modern times,https://archive.org/details/latebaroqueerafr0000unse,"Modern times. by Morgan, Robert P.. (1990). — Macmillan. ISBN: 0333516001","Modern times. بقلم Morgan, Robert P.. (1990). — Macmillan. ردمك: 0333516001"
Western Classical Music: From Baroque to the Twentieth-Century Avant-Garde,الموسيقى الكلاسيكية الغربية: من الباروك إلى الطليعة في القرن العشرين.,https://smarticle.tech/en/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,https://smarticle.tech/ar/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,Music,Exploring the foundations of tonality: statistical cognitive modeling of modes in the history of Western classical music,https://doi.org/10.1057/s41599-020-00678-6,"Harasim, D. et al. ""Exploring the foundations of tonality: statistical cognitive modeling of modes in the history of Western classical music"". semantic_scholar_foundational, 2021.","حاراسيم، د. وآخرون. ""استكشاف أسس التناغم: النمذجة الإدراكية الإحصائية للأوضاع في تاريخ الموسيقى الكلاسيكية الغربية"". semantic_scholar_foundational، 2021."
Western Classical Music: From Baroque to the Twentieth-Century Avant-Garde,الموسيقى الكلاسيكية الغربية: من الباروك إلى الطليعة في القرن العشرين.,https://smarticle.tech/en/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,https://smarticle.tech/ar/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,Music,A Cultural History of Western Music in the Renaissance,https://doi.org/10.5040/9781350075566,"A Cultural History of Western Music in the Renaissance. Bloomsbury Academic, 2019.",التاريخ الثقافي للموسيقى الغربية في عصر النهضة. بلومزبري أكاديمي، 2019.
Western Classical Music: From Baroque to the Twentieth-Century Avant-Garde,الموسيقى الكلاسيكية الغربية: من الباروك إلى الطليعة في القرن العشرين.,https://smarticle.tech/en/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,https://smarticle.tech/ar/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,Music,"Modern Chinese Piano Composition and Its Role in Western Classical Music: A Study of Huang An-lun's Piano Concerto No. 2 in C minor, Op. 57",https://doi.org/10.12794/metadc5494,"Ng, L. ""Modern Chinese Piano Composition and Its Role in Western Classical Music: A Study of Huang An-lun's Piano Concerto No. 2 in C minor, Op. 57"". semantic_scholar_foundational, 2006.","نغ، ل. ""التأليف الموسيقي الصيني الحديث للبيانو ودوره في الموسيقى الكلاسيكية الغربية: دراسة في كونشيرتو البيانو الثاني لهوانغ آن-لون في مقام دو الصغير، Opus 57"". semantic_scholar_foundational، 2006."
Western Classical Music: From Baroque to the Twentieth-Century Avant-Garde,الموسيقى الكلاسيكية الغربية: من الباروك إلى الطليعة في القرن العشرين.,https://smarticle.tech/en/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,https://smarticle.tech/ar/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,Music,Alice's Adventures in Wonderland,https://archive.org/details/alicesadventures0000unse_v7d2,Alice's Adventures in Wonderland. by Lewis Carroll. (1865). — Unknown. ISBN: 9783741205101,Alice's Adventures in Wonderland. بقلم Lewis Carroll. (1865). — Unknown. ردمك: 9783741205101
Western Classical Music: From Baroque to the Twentieth-Century Avant-Garde,الموسيقى الكلاسيكية الغربية: من الباروك إلى الطليعة في القرن العشرين.,https://smarticle.tech/en/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,https://smarticle.tech/ar/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,Music,Wuthering Heights,https://archive.org/details/wutheringheights0000kesh,Wuthering Heights. by Emily Brontë. (1846). — Naxos of America. ISBN: 0531004287,Wuthering Heights. بقلم Emily Brontë. (1846). — Naxos of America. ردمك: 0531004287
Western Classical Music: From Baroque to the Twentieth-Century Avant-Garde,الموسيقى الكلاسيكية الغربية: من الباروك إلى الطليعة في القرن العشرين.,https://smarticle.tech/en/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,https://smarticle.tech/ar/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,Music,Adventures of Huckleberry Finn,https://archive.org/details/adventuresofhuck0000mark_x8i9,Adventures of Huckleberry Finn. by Mark Twain. (1876). — Zhong liu chu ban she. ISBN: 1502908204,Adventures of Huckleberry Finn. بقلم Mark Twain. (1876). — Zhong liu chu ban she. ردمك: 1502908204
Western Classical Music: From Baroque to the Twentieth-Century Avant-Garde,الموسيقى الكلاسيكية الغربية: من الباروك إلى الطليعة في القرن العشرين.,https://smarticle.tech/en/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,https://smarticle.tech/ar/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,Music,Frankenstein or The Modern Prometheus,https://archive.org/details/frankensteinormo00shel_8,Frankenstein or The Modern Prometheus. by Mary Shelley. (1818). — Nelson Thornes Ltd. ISBN: 1098667727,Frankenstein or The Modern Prometheus. بقلم Mary Shelley. (1818). — Nelson Thornes Ltd. ردمك: 1098667727
Western Classical Music: From Baroque to the Twentieth-Century Avant-Garde,الموسيقى الكلاسيكية الغربية: من الباروك إلى الطليعة في القرن العشرين.,https://smarticle.tech/en/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,https://smarticle.tech/ar/article/western-classical-music-from-baroque-to-the-twentieth-century-avant-garde-202605181257,Music,The Wonderful Wizard of Oz,https://archive.org/details/newwizardofoz00baum,The Wonderful Wizard of Oz. by L. Frank Baum. (1899). — Modern Library. ISBN: 9781724307118,The Wonderful Wizard of Oz. بقلم L. Frank Baum. (1899). — Modern Library. ردمك: 9781724307118
"Film Theory: Montage, Mise-en-Scène, and the Language of Cinema",نظرية الفيلم: المونتاج، الميزيه إن سيني، ولغة السينما.,https://smarticle.tech/en/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,https://smarticle.tech/ar/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,Cinema,A short history of the movies,https://archive.org/details/shorthistoryofmo0000mast,"A short history of the movies. by Gerald Mast, Bruce Kawin. (1971). — Allyn and Bacon. ISBN: 9780025805002",A short history of the movies. بقلم Gerald Mast، Bruce Kawin. (1971). — Allyn and Bacon. ردمك: 9780025805002
"Film Theory: Montage, Mise-en-Scène, and the Language of Cinema",نظرية الفيلم: المونتاج، الميزيه إن سيني، ولغة السينما.,https://smarticle.tech/en/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,https://smarticle.tech/ar/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,Cinema,Film And Television Analysis Methods Theories And Approaches,https://archive.org/details/filmtelevisionan0000bens,"Film And Television Analysis Methods Theories And Approaches. by Harry M. Benshoff, Caryn Murphy. (2015). — Routledge. ISBN: 113647384X",Film And Television Analysis Methods Theories And Approaches. بقلم Harry M. Benshoff، Caryn Murphy. (2015). — Routledge. ردمك: 113647384X
"Film Theory: Montage, Mise-en-Scène, and the Language of Cinema",نظرية الفيلم: المونتاج، الميزيه إن سيني، ولغة السينما.,https://smarticle.tech/en/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,https://smarticle.tech/ar/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,Cinema,Progress in Optics,https://archive.org/details/progressinoptics0000unse_b8a3,Progress in Optics. by Emil Wolf. (1970). — Elsevier Science. ISBN: 9780444870506,Progress in Optics. بقلم Emil Wolf. (1970). — Elsevier Science. ردمك: 9780444870506
"Film Theory: Montage, Mise-en-Scène, and the Language of Cinema",نظرية الفيلم: المونتاج، الميزيه إن سيني، ولغة السينما.,https://smarticle.tech/en/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,https://smarticle.tech/ar/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,Cinema,Film Language,https://doi.org/10.3828/liverpool/9781906733308.003.0005,"Tanya Jones. ""Film Language"". crossref, 2010.","Tanya Jones. ""Film Language"". crossref, 2010."
"Film Theory: Montage, Mise-en-Scène, and the Language of Cinema",نظرية الفيلم: المونتاج، الميزيه إن سيني، ولغة السينما.,https://smarticle.tech/en/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,https://smarticle.tech/ar/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,Cinema,Where did mise en scène come from? Origins and theory,https://doi.org/10.4324/9780203125137-8,"Bordwell, D. ""Where did mise en scène come from? Origins and theory"". crossref, 2013.","Bordwell, D. ""Where did mise en scène come from? Origins and theory"". crossref, 2013."
"Film Theory: Montage, Mise-en-Scène, and the Language of Cinema",نظرية الفيلم: المونتاج، الميزيه إن سيني، ولغة السينما.,https://smarticle.tech/en/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,https://smarticle.tech/ar/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,Cinema,Film Studies and the Persistence of Mise-en-scène,https://doi.org/10.2307/jj.36557964.7,"Film Studies and the Persistence of Mise-en-scène. ""Film Studies and the Persistence of Mise-en-scène"". crossref, 2026.","Film Studies and the Persistence of Mise-en-scène. ""Film Studies and the Persistence of Mise-en-scène"". crossref, 2026."
"Film Theory: Montage, Mise-en-Scène, and the Language of Cinema",نظرية الفيلم: المونتاج، الميزيه إن سيني، ولغة السينما.,https://smarticle.tech/en/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,https://smarticle.tech/ar/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,Cinema,Mise-en-scène,https://doi.org/10.3366/edinburgh/9781474460682.003.0004,"Rhodes, Gary D., and Robert Singer. ""Mise-en-scène"". *crossref*, 2020.","Rhodes, Gary D., and Robert Singer. ""Mise-en-scène"". *crossref*, 2020."
"Film Theory: Montage, Mise-en-Scène, and the Language of Cinema",نظرية الفيلم: المونتاج، الميزيه إن سيني، ولغة السينما.,https://smarticle.tech/en/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,https://smarticle.tech/ar/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,Cinema,"A MISE-EN-SCÈNE EM CAMADASA NO FILME BARDO, FALSA CRÔNICA DE ALGUMAS VERDADES",https://doi.org/10.14244/2179-1465.rg.2026v17p94-114,"Ândrea Sulzbach. ""A MISE-EN-SCÈNE EM CAMADASA NO FILME BARDO, FALSA CRÔNICA DE ALGUMAS VERDADES"". crossref, 2026.","Ândrea Sulzbach. ""A MISE-EN-SCÈNE EM CAMADASA NO FILME BARDO, FALSA CRÔNICA DE ALGUMAS VERDADES"". crossref, 2026."
"Film Theory: Montage, Mise-en-Scène, and the Language of Cinema",نظرية الفيلم: المونتاج، الميزيه إن سيني، ولغة السينما.,https://smarticle.tech/en/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,https://smarticle.tech/ar/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,Cinema,The Relationship between Actors and Industry in 1960s Taiwanese-Language Cinema,https://doi.org/10.3366/edinburgh/9781399527880.003.0007,"Chen, Hsin-chi. ""The Relationship between Actors and Industry in 1960s Taiwanese-Language Cinema"". *crossref*, 2024.","Chen, Hsin-chi. ""The Relationship between Actors and Industry in 1960s Taiwanese-Language Cinema"". *crossref*, 2024."
"Film Theory: Montage, Mise-en-Scène, and the Language of Cinema",نظرية الفيلم: المونتاج، الميزيه إن سيني، ولغة السينما.,https://smarticle.tech/en/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,https://smarticle.tech/ar/article/film-theory-montage-mise-en-scene-and-the-language-of-cinema-202605181304,Cinema,Taiwanese-Language Cinema,https://doi.org/10.3366/edinburgh/9781399527880.001.0001,"Chu, Yingchi. ""Taiwanese-Language Cinema"". Edinburgh University Press, 2024.","Chu, Yingchi. ""Taiwanese-Language Cinema"". Edinburgh University Press, 2024."
Screenwriting and Narrative Structure in Film,كتابة السيناريو والبنية السردية في الفيلم,https://smarticle.tech/en/article/screenwriting-and-narrative-structure-in-film-202605181317,https://smarticle.tech/ar/article/screenwriting-and-narrative-structure-in-film-202605181317,Cinema,Playwriting Seminars 2.0,https://openlibrary.org/works/OL20835025W,Playwriting Seminars 2.0. by Richard Toscan. (2012). — Franz Press. ISBN: 0615608213,Playwriting Seminars 2.0. بقلم Richard Toscan. (2012). — Franz Press. ردمك: 0615608213
Screenwriting and Narrative Structure in Film,كتابة السيناريو والبنية السردية في الفيلم,https://smarticle.tech/en/article/screenwriting-and-narrative-structure-in-film-202605181317,https://smarticle.tech/ar/article/screenwriting-and-narrative-structure-in-film-202605181317,Cinema,Screen/play,https://archive.org/details/screenplayderrid0000brun,Screen/play. by Peter Brunette. (1989). — Princeton Univ Pr. ISBN: 1400860679,Screen/play. بقلم Peter Brunette. (1989). — Princeton Univ Pr. ردمك: 1400860679
Screenwriting and Narrative Structure in Film,كتابة السيناريو والبنية السردية في الفيلم,https://smarticle.tech/en/article/screenwriting-and-narrative-structure-in-film-202605181317,https://smarticle.tech/ar/article/screenwriting-and-narrative-structure-in-film-202605181317,Cinema,"E.T., the Extra-Terrestrial from concept to classic",https://openlibrary.org/works/OL18962786W,"E.T., the Extra-Terrestrial from concept to classic. by Melissa Mathison, Linda Sunshine, Laurent Bouzereau. (2002). — HarperCollins Publishers. ISBN: 0062233998","E.T., the Extra-Terrestrial from concept to classic. بقلم Melissa Mathison، Linda Sunshine، Laurent Bouzereau. (2002). — HarperCollins Publishers. ردمك: 0062233998"
Screenwriting and Narrative Structure in Film,كتابة السيناريو والبنية السردية في الفيلم,https://smarticle.tech/en/article/screenwriting-and-narrative-structure-in-film-202605181317,https://smarticle.tech/ar/article/screenwriting-and-narrative-structure-in-film-202605181317,Cinema,The Screenplay,https://archive.org/details/screenplayauthor0000pric,The Screenplay. by Steven Price. (2010). — Palgrave Macmillan. ISBN: 9780230223622,The Screenplay. بقلم Steven Price. (2010). — Palgrave Macmillan. ردمك: 9780230223622
Screenwriting and Narrative Structure in Film,كتابة السيناريو والبنية السردية في الفيلم,https://smarticle.tech/en/article/screenwriting-and-narrative-structure-in-film-202605181317,https://smarticle.tech/ar/article/screenwriting-and-narrative-structure-in-film-202605181317,Cinema,Screenplay and Narrative Theory,https://archive.org/details/screenplaynarrat0000varo,Screenplay and Narrative Theory. by George Varotsis. (2015). — Lexington Books/Fortress Academic. ISBN: 1498504434,Screenplay and Narrative Theory. بقلم George Varotsis. (2015). — Lexington Books/Fortress Academic. ردمك: 1498504434
Screenwriting and Narrative Structure in Film,كتابة السيناريو والبنية السردية في الفيلم,https://smarticle.tech/en/article/screenwriting-and-narrative-structure-in-film-202605181317,https://smarticle.tech/ar/article/screenwriting-and-narrative-structure-in-film-202605181317,Cinema,Bittere Leiden Unseres Herrn Jesu Christi,https://archive.org/details/laamargapasindec0000emme,"Bittere Leiden Unseres Herrn Jesu Christi. by Anna Katharina Emmerich, Noel L. Griese, Klemens Maria Brentano. (1904). — Christian Book of America. ISBN: 9780849031007",Bittere Leiden Unseres Herrn Jesu Christi. بقلم Anna Katharina Emmerich، Noel L. Griese، Klemens Maria Brentano. (1904). — Christian Book of America. ردمك: 9780849031007
Screenwriting and Narrative Structure in Film,كتابة السيناريو والبنية السردية في الفيلم,https://smarticle.tech/en/article/screenwriting-and-narrative-structure-in-film-202605181317,https://smarticle.tech/ar/article/screenwriting-and-narrative-structure-in-film-202605181317,Cinema,L'Avventura,https://openlibrary.org/works/OL19041629W,"L'Avventura. by Michelangelo Antonioni, Seymour Benjamin Chatman, Guido Fink. (1989). — Home Vision. ISBN: 0813513340",L'Avventura. بقلم Michelangelo Antonioni، Seymour Benjamin Chatman، Guido Fink. (1989). — Home Vision. ردمك: 0813513340
Screenwriting and Narrative Structure in Film,كتابة السيناريو والبنية السردية في الفيلم,https://smarticle.tech/en/article/screenwriting-and-narrative-structure-in-film-202605181317,https://smarticle.tech/ar/article/screenwriting-and-narrative-structure-in-film-202605181317,Cinema,Cast away,https://openlibrary.org/works/OL3288828W,Cast away. by William Broyles. (2000). — Newmarket Press. ISBN: 9781901680577,Cast away. بقلم William Broyles. (2000). — Newmarket Press. ردمك: 9781901680577
Screenwriting and Narrative Structure in Film,كتابة السيناريو والبنية السردية في الفيلم,https://smarticle.tech/en/article/screenwriting-and-narrative-structure-in-film-202605181317,https://smarticle.tech/ar/article/screenwriting-and-narrative-structure-in-film-202605181317,Cinema,The Birth of a nation,https://archive.org/details/isbn_9780813520278,"The Birth of a nation. by Lang, Robert, Robert Lang. (1994). — Rutgers Univ Pr. ISBN: 9780813520261","The Birth of a nation. بقلم Lang, Robert، Robert Lang. (1994). — Rutgers Univ Pr. ردمك: 9780813520261"
Screenwriting and Narrative Structure in Film,كتابة السيناريو والبنية السردية في الفيلم,https://smarticle.tech/en/article/screenwriting-and-narrative-structure-in-film-202605181317,https://smarticle.tech/ar/article/screenwriting-and-narrative-structure-in-film-202605181317,Cinema,Visualizing and Analyzing the Hollywood Screenplay with ScripThreads,https://doi.org/10.63744/e8f2dpj6ac4g,"Hoyt, Eric, Kevin Ponto, Carrie Roy. ""Visualizing and Analyzing the Hollywood Screenplay with ScripThreads"". crossref, 2014.","هويت، إريك، وكيفن بونتو، وكاري روي. ""تصور وتحليل السيناريو الهوليوودي باستخدام سكريبتثريدس"". كروسريف، 2014."
"World Cinema: National Cinemas, Auteur Theory, and Cross-Cultural Film",السينما العالمية: السينمات الوطنية، نظرية المؤلف، والسينما العابرة للثقافات.,https://smarticle.tech/en/article/world-cinema-national-cinemas-auteur-theory-and-cross-cultural-film-202605181331,https://smarticle.tech/ar/article/world-cinema-national-cinemas-auteur-theory-and-cross-cultural-film-202605181331,Cinema,"France as author of world cinema: International co-production and the Fonds Sud, 1984–2012",https://doi.org/10.1177/0957155820910858,"Pomp, J. ""France as author of world cinema: International co-production and the Fonds Sud, 1984–2012"". *semantic_scholar_foundational*, 2020.","بومب، ج. ""فرنسا كمؤلفة للسينما العالمية: الإنتاج المشترك الدولي وصندوق سود، 1984–2012"". *المؤسسة الأساسية لموقع سيمانتك سكولار*، 2020."
"World Cinema: National Cinemas, Auteur Theory, and Cross-Cultural Film",السينما العالمية: السينمات الوطنية، نظرية المؤلف، والسينما العابرة للثقافات.,https://smarticle.tech/en/article/world-cinema-national-cinemas-auteur-theory-and-cross-cultural-film-202605181331,https://smarticle.tech/ar/article/world-cinema-national-cinemas-auteur-theory-and-cross-cultural-film-202605181331,Cinema,"Public Policies, Diversity and National Cinemas in the Spanish context: Catalonia, Basque Country and Galicia",https://doi.org/10.15581/003.30.1.125-145,"Miren Manias-Muñoz. ""Public Policies, Diversity and National Cinemas in the Spanish context: Catalonia, Basque Country and Galicia"". semantic_scholar_foundational, 2018.","ميرين مانياس-مونوز. ""السياسات العامة، التنوع والسينمات الوطنية في السياق الإسباني: كتالونيا، البلد الباسكي وغاليسيا"". المؤسسة الأساسية لموقع سيمانتك سكولار، 2018."
"World Cinema: National Cinemas, Auteur Theory, and Cross-Cultural Film",السينما العالمية: السينمات الوطنية، نظرية المؤلف، والسينما العابرة للثقافات.,https://smarticle.tech/en/article/world-cinema-national-cinemas-auteur-theory-and-cross-cultural-film-202605181331,https://smarticle.tech/ar/article/world-cinema-national-cinemas-auteur-theory-and-cross-cultural-film-202605181331,Cinema,"Modeling a World Cinema and Shadowing it with Another: Maoist Media Distribution Institutions as Perspective, 1949–1976",https://doi.org/10.1080/01439685.2024.2447140,"Du, Ying. ""Modeling a World Cinema and Shadowing it with Another: Maoist Media Distribution Institutions as Perspective, 1949–1976"". *Semantic Scholar Foundational*, 2024.","دو، يينغ. ""نمذجة سينما عالمية وتظليلها بأخرى: مؤسسات توزيع الإعلام الماوية كنموذج، 1949–1976"". *المؤسسة الأساسية لموقع سيمانتك سكولار*، 2024."
"World Cinema: National Cinemas, Auteur Theory, and Cross-Cultural Film",السينما العالمية: السينمات الوطنية، نظرية المؤلف، والسينما العابرة للثقافات.,https://smarticle.tech/en/article/world-cinema-national-cinemas-auteur-theory-and-cross-cultural-film-202605181331,https://smarticle.tech/ar/article/world-cinema-national-cinemas-auteur-theory-and-cross-cultural-film-202605181331,Cinema,"Cinéma-monde, Jacques Audiard’s Les Frères Sisters and the limits of national cinemas",https://doi.org/10.1080/26438941.2021.2003109,"King, G. ""Cinéma-monde, Jacques Audiard’s Les Frères Sisters and the limits of national cinemas"". *semantic_scholar_foundational*, 2021.","كينغ، ج. ""سينما-عالم، إخوة سيسترز لجاك أوديار وحدود السينما الوطنية"". *المؤسسة الأساسية لموقع سيمانتك سكولار*، 2021."
"World Cinema: National Cinemas, Auteur Theory, and Cross-Cultural Film",السينما العالمية: السينمات الوطنية، نظرية المؤلف، والسينما العابرة للثقافات.,https://smarticle.tech/en/article/world-cinema-national-cinemas-auteur-theory-and-cross-cultural-film-202605181331,https://smarticle.tech/ar/article/world-cinema-national-cinemas-auteur-theory-and-cross-cultural-film-202605181331,Cinema,Queer cinemas of the Sinosphere: Queer China goes out,https://doi.org/10.1080/17508061.2024.2312711,"Pecic, Z. ""Queer cinemas of the Sinosphere: Queer China goes out"". *Semantic Scholar Foundational*, 2024.","بيسيتش، ز. ""السينمات الكويرية للنظام الصيني: الصين الكويرية تخرج إلى العالم"". *المؤسسة الأساسية لموقع سيمانتك سكولار*، 2024."
